Region,date,new_people_vaccinated,population,percent_of_pop_newly_vacc
North America,19/12/2020,360348,596591000,0.000604012
North America,20/12/2020,339014,596591000,0.000568252
North America,21/12/2020,447702,596591000,0.000750434
North America,22/12/2020,562158,596591000,0.000942284
North America,23/12/2020,681306,596591000,0.001141998
North America,24/12/2020,661470,596591000,0.00110875
North America,25/12/2020,550292,596591000,0.000922394
North America,26/12/2020,538592,596591000,0.000902783
North America,27/12/2020,536634,596591000,0.000899501
North America,28/12/2020,594958,596591000,0.000997263
North America,29/12/2020,676288,596591000,0.001133587
North America,30/12/2020,752246,596591000,0.001260907
North America,31/12/2020,817512,596591000,0.001370306
North America,1/01/2021,851924,596591000,0.001427987
North America,2/01/2021,888140,596591000,0.001488692
North America,3/01/2021,900702,596591000,0.001509748
North America,4/01/2021,912878,596591000,0.001530157
North America,5/01/2021,921616,596591000,0.001544804
North America,6/01/2021,929282,596591000,0.001557653
North America,7/01/2021,1065836,596591000,0.001786544
North America,8/01/2021,1284162,596591000,0.0021525
North America,9/01/2021,1326536,596591000,0.002223527
North America,10/01/2021,1345586,596591000,0.002255458
North America,11/01/2021,1386052,596591000,0.002323287
North America,12/01/2021,1442482,596591000,0.002417874
North America,13/01/2021,1525334,596591000,0.00255675
North America,14/01/2021,1647582,596591000,0.002761661
North America,15/01/2021,1749326,596591000,0.002932203
North America,16/01/2021,1816564,596591000,0.003044907
North America,17/01/2021,1840258,596591000,0.003084622
North America,18/01/2021,1820688,596591000,0.003051819
North America,19/01/2021,1835308,596591000,0.003076325
North America,20/01/2021,1845296,596591000,0.003093067
North America,21/01/2021,1872984,596591000,0.003139477
North America,22/01/2021,1942552,596591000,0.003256087
North America,23/01/2021,1975604,596591000,0.003311488
North America,24/01/2021,1985854,596591000,0.003328669
North America,25/01/2021,2039886,596591000,0.003419237
North America,26/01/2021,2060056,596591000,0.003453046
North America,27/01/2021,2080776,596591000,0.003487776
North America,28/01/2021,2070026,596591000,0.003469757
North America,29/01/2021,2038772,596591000,0.00341737
North America,30/01/2021,2036732,596591000,0.00341395
North America,31/01/2021,2035456,596591000,0.003411811
North America,1/02/2021,2008068,596591000,0.003365904
North America,2/02/2021,1978002,596591000,0.003315508
North America,3/02/2021,1978186,596591000,0.003315816
North America,4/02/2021,1980906,596591000,0.003320375
North America,5/02/2021,1974346,596591000,0.003309379
North America,6/02/2021,2002374,596591000,0.00335636
North America,7/02/2021,1989732,596591000,0.003335169
North America,8/02/2021,2004298,596591000,0.003359585
North America,9/02/2021,2024516,596591000,0.003393474
North America,10/02/2021,2017306,596591000,0.003381389
North America,11/02/2021,1987418,596591000,0.003331291
North America,12/02/2021,1997792,596591000,0.003348679
North America,13/02/2021,2005082,596591000,0.003360899
North America,14/02/2021,2027884,596591000,0.003399119
North America,15/02/2021,1966012,596591000,0.00329541
North America,16/02/2021,1950126,596591000,0.003268782
North America,17/02/2021,1903990,596591000,0.003191449
North America,18/02/2021,1808414,596591000,0.003031246
North America,19/02/2021,1681554,596591000,0.002818604
North America,20/02/2021,1624850,596591000,0.002723558
North America,21/02/2021,1609600,596591000,0.002697996
North America,22/02/2021,1629248,596591000,0.00273093
North America,23/02/2021,1629432,596591000,0.002731238
North America,24/02/2021,1720796,596591000,0.002884381
North America,25/02/2021,1948294,596591000,0.003265711
North America,26/02/2021,2220690,596591000,0.003722299
North America,27/02/2021,2400562,596591000,0.004023799
North America,28/02/2021,2499718,596591000,0.004190003
North America,1/03/2021,2685912,596591000,0.004502099
North America,2/03/2021,2882334,596591000,0.00483134
North America,3/03/2021,3030782,596591000,0.005080167
North America,4/03/2021,3150916,596591000,0.005281535
North America,5/03/2021,3245590,596591000,0.005440226
North America,6/03/2021,3313842,596591000,0.00555463
North America,7/03/2021,3354456,596591000,0.005622706
North America,8/03/2021,3430488,596591000,0.00575015
North America,9/03/2021,3594172,596591000,0.006024516
North America,10/03/2021,3801410,596591000,0.006371886
North America,11/03/2021,3962230,596591000,0.006641451
North America,12/03/2021,4048414,596591000,0.006785912
North America,13/03/2021,4093424,596591000,0.006861357
North America,14/03/2021,4117024,596591000,0.006900915
North America,15/03/2021,4142680,596591000,0.00694392
North America,16/03/2021,4146748,596591000,0.006950738
North America,17/03/2021,4104370,596591000,0.006879705
North America,18/03/2021,4087896,596591000,0.006852091
North America,19/03/2021,4112618,596591000,0.00689353
North America,20/03/2021,4135514,596591000,0.006931908
North America,21/03/2021,4146336,596591000,0.006950048
North America,22/03/2021,4204956,596591000,0.007048306
North America,23/03/2021,4216992,596591000,0.007068481
North America,24/03/2021,4236098,596591000,0.007100506
North America,25/03/2021,4206896,596591000,0.007051558
North America,26/03/2021,4180530,596591000,0.007007364
North America,27/03/2021,4172258,596591000,0.006993498
North America,28/03/2021,4182204,596591000,0.007010169
North America,29/03/2021,4189616,596591000,0.007022593
North America,30/03/2021,4276622,596591000,0.007168432
North America,31/03/2021,4411662,596591000,0.007394785
North America,1/04/2021,4564244,596591000,0.007650541
North America,2/04/2021,4575286,596591000,0.00766905
North America,3/04/2021,4597004,596591000,0.007705453
North America,4/04/2021,4492340,596591000,0.007530016
North America,5/04/2021,4540666,596591000,0.00761102
North America,6/04/2021,4591880,596591000,0.007696864
North America,7/04/2021,4601294,596591000,0.007712644
North America,8/04/2021,4704672,596591000,0.007885925
North America,9/04/2021,4814884,596591000,0.008070661
North America,10/04/2021,4893322,596591000,0.008202138
North America,11/04/2021,5059632,596591000,0.008480906
North America,12/04/2021,5100184,596591000,0.008548879
North America,13/04/2021,5040766,596591000,0.008449283
North America,14/04/2021,4848740,596591000,0.008127411
North America,15/04/2021,4545702,596591000,0.007619461
North America,16/04/2021,4353376,596591000,0.007297086
North America,17/04/2021,4204220,596591000,0.007047072
North America,18/04/2021,4113140,596591000,0.006894405
North America,19/04/2021,3878510,596591000,0.006501121
North America,20/04/2021,3670094,596591000,0.006151776
North America,21/04/2021,3543946,596591000,0.005940328
North America,22/04/2021,3432434,596591000,0.005753412
North America,23/04/2021,3335764,596591000,0.005591375
North America,24/04/2021,3279098,596591000,0.005496392
North America,25/04/2021,3255208,596591000,0.005456348
North America,26/04/2021,3221474,596591000,0.005399803
North America,27/04/2021,3134068,596591000,0.005253294
North America,28/04/2021,3025236,596591000,0.005070871
North America,29/04/2021,2911686,596591000,0.00488054
North America,30/04/2021,2810432,596591000,0.004710819
North America,1/05/2021,2714352,596591000,0.00454977
North America,2/05/2021,2658394,596591000,0.004455974
North America,3/05/2021,2586418,596591000,0.004335329
North America,4/05/2021,2549306,596591000,0.004273122
North America,5/05/2021,2548736,596591000,0.004272166
North America,6/05/2021,2549906,596591000,0.004274128
North America,7/05/2021,2546618,596591000,0.004268616
North America,8/05/2021,2521044,596591000,0.004225749
North America,9/05/2021,2505256,596591000,0.004199286
North America,10/05/2021,2498176,596591000,0.004187418
North America,11/05/2021,2451806,596591000,0.004109693
North America,12/05/2021,2428416,596591000,0.004070487
North America,13/05/2021,2671588,596591000,0.00447809
North America,14/05/2021,2738694,596591000,0.004590572
North America,15/05/2021,2876874,596591000,0.004822188
North America,16/05/2021,3004460,596591000,0.005036046
North America,17/05/2021,3136170,596591000,0.005256817
North America,18/05/2021,3281390,596591000,0.005500234
North America,19/05/2021,3365680,596591000,0.00564152
North America,20/05/2021,3432780,596591000,0.005753992
North America,21/05/2021,3481374,596591000,0.005835445
North America,22/05/2021,3508300,596591000,0.005880578
North America,23/05/2021,3488860,596591000,0.005847993
North America,24/05/2021,3396980,596591000,0.005693985
North America,25/05/2021,3250832,596591000,0.005449013
North America,26/05/2021,3226994,596591000,0.005409056
North America,27/05/2021,3120864,596591000,0.005231162
North America,28/05/2021,3040534,596591000,0.005096513
North America,29/05/2021,2968428,596591000,0.00497565
North America,30/05/2021,2972336,596591000,0.004982201
North America,31/05/2021,2840660,596591000,0.004761487
North America,1/06/2021,2835780,596591000,0.004753307
North America,2/06/2021,2805096,596591000,0.004701874
North America,3/06/2021,2767270,596591000,0.004638471
North America,4/06/2021,2729054,596591000,0.004574414
North America,5/06/2021,2673332,596591000,0.004481013
North America,6/06/2021,2554332,596591000,0.004281546
North America,7/06/2021,2585650,596591000,0.004334041
North America,8/06/2021,2541164,596591000,0.004259474
North America,9/06/2021,2497744,596591000,0.004186694
North America,10/06/2021,2284692,596591000,0.003829578
North America,11/06/2021,2132874,596591000,0.003575103
North America,12/06/2021,2002376,596591000,0.003356363
North America,13/06/2021,1979504,596591000,0.003318025
North America,14/06/2021,1931692,596591000,0.003237883
North America,15/06/2021,1846820,596591000,0.003095622
North America,16/06/2021,1650226,596591000,0.002766093
North America,17/06/2021,1679050,596591000,0.002814407
North America,18/06/2021,1633292,596591000,0.002737708
North America,19/06/2021,1604666,596591000,0.002689725
North America,20/06/2021,1575126,596591000,0.002640211
North America,21/06/2021,1604606,596591000,0.002689625
North America,22/06/2021,1656550,596591000,0.002776693
North America,23/06/2021,1756330,596591000,0.002943943
North America,24/06/2021,1781870,596591000,0.002986753
North America,25/06/2021,1774760,596591000,0.002974835
North America,26/06/2021,1751748,596591000,0.002936263
North America,27/06/2021,1725406,596591000,0.002892109
North America,28/06/2021,1709542,596591000,0.002865518
North America,29/06/2021,1698478,596591000,0.002846972
North America,30/06/2021,1671914,596591000,0.002802446
North America,1/07/2021,1622018,596591000,0.002718811
North America,2/07/2021,1613288,596591000,0.002704178
North America,3/07/2021,1588256,596591000,0.002662219
North America,4/07/2021,1562382,596591000,0.002618849
North America,5/07/2021,1558714,596591000,0.002612701
North America,6/07/2021,1600638,596591000,0.002682974
North America,7/07/2021,1565496,596591000,0.002624069
North America,8/07/2021,1600076,596591000,0.002682032
North America,9/07/2021,1620672,596591000,0.002716555
North America,10/07/2021,1642464,596591000,0.002753082
North America,11/07/2021,1664430,596591000,0.002789901
North America,12/07/2021,1662340,596591000,0.002786398
North America,13/07/2021,1632202,596591000,0.002735881
North America,14/07/2021,1677720,596591000,0.002812178
North America,15/07/2021,1701992,596591000,0.002852862
North America,16/07/2021,1723524,596591000,0.002888954
North America,17/07/2021,1771278,596591000,0.002968999
North America,18/07/2021,1829240,596591000,0.003066154
North America,19/07/2021,1821634,596591000,0.003053405
North America,20/07/2021,1763478,596591000,0.002955925
North America,21/07/2021,1805384,596591000,0.003026167
North America,22/07/2021,1903348,596591000,0.003190373
North America,23/07/2021,2110676,596591000,0.003537894
North America,24/07/2021,2328710,596591000,0.003903361
North America,25/07/2021,2492506,596591000,0.004177914
North America,26/07/2021,2564038,596591000,0.004297815
North America,27/07/2021,2736876,596591000,0.004587525
North America,28/07/2021,2910456,596591000,0.004878478
North America,29/07/2021,3018808,596591000,0.005060096
North America,30/07/2021,3051090,596591000,0.005114207
North America,31/07/2021,3098862,596591000,0.005194282
North America,1/08/2021,3117500,596591000,0.005225523
North America,2/08/2021,3157650,596591000,0.005292822
North America,3/08/2021,3140676,596591000,0.00526437
North America,4/08/2021,3022274,596591000,0.005065906
North America,5/08/2021,2966264,596591000,0.004972023
North America,6/08/2021,2882332,596591000,0.004831337
North America,7/08/2021,2667318,596591000,0.004470932
North America,8/08/2021,2541738,596591000,0.004260436
North America,9/08/2021,2506256,596591000,0.004200962
North America,10/08/2021,2414036,596591000,0.004046384
North America,11/08/2021,2318314,596591000,0.003885935
North America,12/08/2021,2229968,596591000,0.003737851
North America,13/08/2021,2227136,596591000,0.003733104
North America,14/08/2021,2329692,596591000,0.003905007
North America,15/08/2021,2394050,596591000,0.004012883
North America,16/08/2021,2424680,596591000,0.004064225
North America,17/08/2021,2402198,596591000,0.004026541
North America,18/08/2021,2512002,596591000,0.004210593
North America,19/08/2021,2435894,596591000,0.004083022
North America,20/08/2021,2278248,596591000,0.003818777
North America,21/08/2021,2140762,596591000,0.003588324
North America,22/08/2021,2021662,596591000,0.00338869
North America,23/08/2021,1934848,596591000,0.003243173
North America,24/08/2021,1923856,596591000,0.003224749
North America,25/08/2021,1760140,596591000,0.002950329
North America,26/08/2021,1720120,596591000,0.002883248
North America,27/08/2021,1704492,596591000,0.002857053
North America,28/08/2021,1665656,596591000,0.002791956
North America,29/08/2021,1631918,596591000,0.002735405
North America,30/08/2021,1594682,596591000,0.00267299
North America,31/08/2021,1582882,596591000,0.002653211
North America,1/09/2021,1573262,596591000,0.002637086
North America,2/09/2021,1553176,596591000,0.002603418
North America,3/09/2021,1538316,596591000,0.00257851
North America,4/09/2021,1539232,596591000,0.002580046
North America,5/09/2021,1567810,596591000,0.002627948
North America,6/09/2021,1492668,596591000,0.002501996
North America,7/09/2021,1493758,596591000,0.002503823
North America,8/09/2021,1483084,596591000,0.002485931
North America,9/09/2021,1497670,596591000,0.00251038
North America,10/09/2021,1654518,596591000,0.002773287
North America,11/09/2021,1715244,596591000,0.002875075
North America,12/09/2021,1756390,596591000,0.002944044
North America,13/09/2021,1852550,596591000,0.003105226
North America,14/09/2021,1849674,596591000,0.003100405
North America,15/09/2021,1848810,596591000,0.003098957
North America,16/09/2021,1848344,596591000,0.003098176
North America,17/09/2021,1641072,596591000,0.002750749
North America,18/09/2021,1647902,596591000,0.002762197
North America,19/09/2021,1633244,596591000,0.002737628
North America,20/09/2021,1633900,596591000,0.002738727
North America,21/09/2021,1589848,596591000,0.002664888
North America,22/09/2021,1559824,596591000,0.002614562
North America,23/09/2021,1518254,596591000,0.002544883
North America,24/09/2021,1512396,596591000,0.002535063
North America,25/09/2021,1429678,596591000,0.002396412
North America,26/09/2021,1366932,596591000,0.002291238
North America,27/09/2021,1327956,596591000,0.002225907
North America,28/09/2021,1294144,596591000,0.002169232
North America,29/09/2021,1268738,596591000,0.002126646
North America,30/09/2021,1263684,596591000,0.002118175
North America,1/10/2021,1205980,596591000,0.002021452
North America,2/10/2021,1134572,596591000,0.001901758
North America,3/10/2021,1118688,596591000,0.001875134
North America,4/10/2021,1087740,596591000,0.001823259
North America,5/10/2021,1221074,596591000,0.002046752
North America,6/10/2021,1340014,596591000,0.002246118
North America,7/10/2021,1299998,596591000,0.002179044
North America,8/10/2021,1312942,596591000,0.002200741
North America,9/10/2021,1344256,596591000,0.002253229
North America,10/10/2021,1338748,596591000,0.002243996
North America,11/10/2021,1391340,596591000,0.002332151
North America,12/10/2021,1266594,596591000,0.002123052
North America,13/10/2021,1131218,596591000,0.001896137
North America,14/10/2021,1142106,596591000,0.001914387
North America,15/10/2021,1157588,596591000,0.001940338
North America,16/10/2021,1167902,596591000,0.001957626
North America,17/10/2021,1200626,596591000,0.002012478
North America,18/10/2021,1450436,596591000,0.002431207
North America,19/10/2021,1443916,596591000,0.002420278
North America,20/10/2021,1434138,596591000,0.002403888
North America,21/10/2021,1410170,596591000,0.002363713
North America,22/10/2021,1392114,596591000,0.002333448
North America,23/10/2021,1370770,596591000,0.002297671
North America,24/10/2021,1328086,596591000,0.002226125
North America,25/10/2021,1014584,596591000,0.001700636
North America,26/10/2021,1226080,596591000,0.002055143
North America,27/10/2021,1214310,596591000,0.002035415
North America,28/10/2021,1209916,596591000,0.002028049
North America,29/10/2021,1206678,596591000,0.002022622
North America,30/10/2021,2076656,596591000,0.00348087
North America,31/10/2021,2064340,596591000,0.003460227
North America,1/11/2021,2034844,596591000,0.003410786
North America,2/11/2021,1751656,596591000,0.002936109
North America,3/11/2021,1716080,596591000,0.002876477
North America,4/11/2021,1704216,596591000,0.00285659
North America,5/11/2021,1718178,596591000,0.002879993
North America,6/11/2021,930724,596591000,0.00156007
North America,7/11/2021,1020542,596591000,0.001710623
North America,8/11/2021,1120510,596591000,0.001878188
North America,9/11/2021,1269596,596591000,0.002128084
North America,10/11/2021,1426080,596591000,0.002390381
North America,11/11/2021,1544070,596591000,0.002588155
North America,12/11/2021,1642940,596591000,0.00275388
North America,13/11/2021,1677128,596591000,0.002811186
North America,14/11/2021,1671380,596591000,0.002801551
North America,15/11/2021,1666264,596591000,0.002792975
North America,16/11/2021,1622708,596591000,0.002719967
North America,17/11/2021,1577586,596591000,0.002644334
North America,18/11/2021,1558016,596591000,0.002611531
North America,19/11/2021,1546870,596591000,0.002592848
North America,20/11/2021,1502242,596591000,0.002518043
North America,21/11/2021,1464012,596591000,0.002453963
North America,22/11/2021,1440718,596591000,0.002414917
North America,23/11/2021,1423576,596591000,0.002386184
North America,24/11/2021,1364424,596591000,0.002287034
North America,25/11/2021,1200600,596591000,0.002012434
North America,26/11/2021,1104292,596591000,0.001851003
North America,27/11/2021,1057950,596591000,0.001773325
North America,28/11/2021,1064194,596591000,0.001783792
North America,29/11/2021,1051392,596591000,0.001762333
North America,30/11/2021,1061118,596591000,0.001778636
North America,1/12/2021,1106692,596591000,0.001855026
North America,2/12/2021,1308898,596591000,0.002193962
North America,3/12/2021,1410414,596591000,0.002364122
North America,4/12/2021,1474894,596591000,0.002472203
North America,5/12/2021,1529698,596591000,0.002564065
North America,6/12/2021,1572062,596591000,0.002635075
North America,7/12/2021,1578328,596591000,0.002645578
North America,8/12/2021,1573346,596591000,0.002637227
North America,9/12/2021,1562546,596591000,0.002619124
North America,10/12/2021,1589396,596591000,0.00266413
North America,11/12/2021,1630354,596591000,0.002732783
North America,12/12/2021,1591464,596591000,0.002667596
North America,13/12/2021,1554874,596591000,0.002606265
North America,14/12/2021,1666106,596591000,0.002792711
North America,15/12/2021,1784892,596591000,0.002991819
North America,16/12/2021,1675134,596591000,0.002807843
North America,17/12/2021,1540876,596591000,0.002582801
North America,18/12/2021,1400048,596591000,0.002346747
North America,19/12/2021,1340864,596591000,0.002247543
North America,20/12/2021,1354848,596591000,0.002270983
North America,21/12/2021,1200236,596591000,0.002011824
North America,22/12/2021,1028902,596591000,0.001724635
North America,23/12/2021,1003968,596591000,0.001682841
North America,24/12/2021,887886,596591000,0.001488266
North America,25/12/2021,794784,596591000,0.001332209
North America,26/12/2021,770360,596591000,0.00129127
North America,27/12/2021,710918,596591000,0.001191634
North America,28/12/2021,689320,596591000,0.001155431
North America,29/12/2021,682122,596591000,0.001143366
North America,30/12/2021,681316,596591000,0.001142015
North America,31/12/2021,690274,596591000,0.001157031
North America,1/01/2022,691582,596591000,0.001159223
North America,2/01/2022,687470,596591000,0.00115233
North America,3/01/2022,662944,596591000,0.00111122
North America,4/01/2022,694212,596591000,0.001163631
North America,5/01/2022,675246,596591000,0.001131841
North America,6/01/2022,680598,596591000,0.001140812
North America,7/01/2022,787240,596591000,0.001319564
North America,8/01/2022,889572,596591000,0.001491092
North America,9/01/2022,913602,596591000,0.001531371
North America,10/01/2022,923892,596591000,0.001548619
North America,11/01/2022,877860,596591000,0.00147146
North America,12/01/2022,882576,596591000,0.001479365
North America,13/01/2022,883768,596591000,0.001481363
North America,14/01/2022,876498,596591000,0.001469177
North America,15/01/2022,860596,596591000,0.001442523
North America,16/01/2022,859676,596591000,0.001440981
North America,17/01/2022,833258,596591000,0.001396699
North America,18/01/2022,800550,596591000,0.001341874
North America,19/01/2022,770424,596591000,0.001291377
North America,20/01/2022,731710,596591000,0.001226485
North America,21/01/2022,702108,596591000,0.001176867
North America,22/01/2022,686914,596591000,0.001151399
North America,23/01/2022,683928,596591000,0.001146393
North America,24/01/2022,673074,596591000,0.0011282
North America,25/01/2022,660092,596591000,0.00110644
North America,26/01/2022,639932,596591000,0.001072648
North America,27/01/2022,651642,596591000,0.001092276
North America,28/01/2022,616808,596591000,0.001033888
North America,29/01/2022,585100,596591000,0.000980739
North America,30/01/2022,563846,596591000,0.000945113
North America,31/01/2022,552622,596591000,0.0009263
North America,1/02/2022,537078,596591000,0.000900245
North America,2/02/2022,516242,596591000,0.00086532
North America,3/02/2022,471420,596591000,0.00079019
North America,4/02/2022,461188,596591000,0.000773039
North America,5/02/2022,457120,596591000,0.00076622
North America,6/02/2022,451542,596591000,0.00075687
North America,7/02/2022,433346,596591000,0.00072637
North America,8/02/2022,418300,596591000,0.00070115
North America,9/02/2022,411406,596591000,0.000689595
North America,10/02/2022,405648,596591000,0.000679943
North America,11/02/2022,391020,596591000,0.000655424
North America,12/02/2022,385152,596591000,0.000645588
North America,13/02/2022,375368,596591000,0.000629188
North America,14/02/2022,365778,596591000,0.000613114
North America,15/02/2022,540320,596591000,0.000905679
North America,16/02/2022,528074,596591000,0.000885152
North America,17/02/2022,546976,596591000,0.000916836
North America,18/02/2022,534128,596591000,0.0008953
North America,19/02/2022,529880,596591000,0.00088818
North America,20/02/2022,534756,596591000,0.000896353
North America,21/02/2022,528514,596591000,0.00088589
North America,22/02/2022,343400,596591000,0.000575604
North America,23/02/2022,339076,596591000,0.000568356
North America,24/02/2022,304082,596591000,0.000509699
North America,25/02/2022,292954,596591000,0.000491047
North America,26/02/2022,283796,596591000,0.000475696
North America,27/02/2022,274984,596591000,0.000460925
North America,28/02/2022,276084,596591000,0.000462769
North America,1/03/2022,274364,596591000,0.000459886
North America,2/03/2022,267386,596591000,0.00044819
North America,3/03/2022,264166,596591000,0.000442792
North America,4/03/2022,261586,596591000,0.000438468
North America,5/03/2022,252102,596591000,0.000422571
North America,6/03/2022,245256,596591000,0.000411096
North America,7/03/2022,233894,596591000,0.000392051
North America,8/03/2022,216526,596591000,0.000362939
North America,9/03/2022,207542,596591000,0.00034788
North America,10/03/2022,198528,596591000,0.000332771
North America,11/03/2022,187990,596591000,0.000315107
North America,12/03/2022,185936,596591000,0.000311664
North America,13/03/2022,183650,596591000,0.000307832
North America,14/03/2022,182422,596591000,0.000305774
North America,15/03/2022,182432,596591000,0.000305791
North America,16/03/2022,180734,596591000,0.000302945
North America,17/03/2022,178934,596591000,0.000299927
North America,18/03/2022,185040,596591000,0.000310162
North America,19/03/2022,188514,596591000,0.000315985
North America,20/03/2022,193798,596591000,0.000324842
North America,21/03/2022,195422,596591000,0.000327564
North America,22/03/2022,195630,596591000,0.000327913
North America,23/03/2022,198542,596591000,0.000332794
North America,24/03/2022,208488,596591000,0.000349466
North America,25/03/2022,213050,596591000,0.000357112
North America,26/03/2022,212720,596591000,0.000356559
North America,27/03/2022,210818,596591000,0.000353371
North America,28/03/2022,211444,596591000,0.00035442
North America,29/03/2022,212360,596591000,0.000355956
North America,30/03/2022,216020,596591000,0.000362091
North America,31/03/2022,216906,596591000,0.000363576
North America,1/04/2022,214654,596591000,0.000359801
North America,2/04/2022,212296,596591000,0.000355848
North America,3/04/2022,212062,596591000,0.000355456
North America,4/04/2022,214940,596591000,0.00036028
North America,5/04/2022,216980,596591000,0.0003637
North America,6/04/2022,214268,596591000,0.000359154
North America,7/04/2022,202854,596591000,0.000340022
North America,8/04/2022,194760,596591000,0.000326455
North America,9/04/2022,191296,596591000,0.000320648
North America,10/04/2022,187734,596591000,0.000314678
North America,11/04/2022,183428,596591000,0.00030746
North America,12/04/2022,180112,596591000,0.000301902
North America,13/04/2022,176842,596591000,0.000296421
North America,14/04/2022,173036,596591000,0.000290041
North America,15/04/2022,166954,596591000,0.000279847
North America,16/04/2022,162276,596591000,0.000272005
North America,17/04/2022,155594,596591000,0.000260805
North America,18/04/2022,151602,596591000,0.000254114
North America,19/04/2022,149242,596591000,0.000250158
North America,20/04/2022,148596,596591000,0.000249075
North America,21/04/2022,161242,596591000,0.000270272
North America,22/04/2022,162732,596591000,0.00027277
North America,23/04/2022,167306,596591000,0.000280437
North America,24/04/2022,174100,596591000,0.000291825
North America,25/04/2022,173454,596591000,0.000290742
North America,26/04/2022,174002,596591000,0.00029166
North America,27/04/2022,172930,596591000,0.000289864
North America,28/04/2022,160610,596591000,0.000269213
North America,29/04/2022,158896,596591000,0.00026634
North America,30/04/2022,181184,596591000,0.000303699
North America,1/05/2022,204260,596591000,0.000342379
North America,2/05/2022,228948,596591000,0.00038376
North America,3/05/2022,252096,596591000,0.000422561
North America,4/05/2022,275140,596591000,0.000461187
North America,5/05/2022,296956,596591000,0.000497755
North America,6/05/2022,319790,596591000,0.000536029
North America,7/05/2022,289802,596591000,0.000485763
North America,8/05/2022,259652,596591000,0.000435226
North America,9/05/2022,232176,596591000,0.000389171
North America,10/05/2022,208628,596591000,0.0003497
North America,11/05/2022,179242,596591000,0.000300444
North America,12/05/2022,149968,596591000,0.000251375
North America,13/05/2022,121930,596591000,0.000204378
North America,14/05/2022,212622,596591000,0.000356395
North America,15/05/2022,303572,596591000,0.000508844
North America,16/05/2022,392946,596591000,0.000658652
North America,17/05/2022,388828,596591000,0.00065175
North America,18/05/2022,390174,596591000,0.000654006
North America,19/05/2022,391804,596591000,0.000656738
North America,20/05/2022,393618,596591000,0.000659779
North America,21/05/2022,331264,596591000,0.000555261
North America,22/05/2022,268890,596591000,0.000450711
North America,23/05/2022,207180,596591000,0.000347273
North America,24/05/2022,233116,596591000,0.000390747
North America,25/05/2022,258866,596591000,0.000433909
North America,26/05/2022,283946,596591000,0.000475948
North America,27/05/2022,308420,596591000,0.000516971
North America,28/05/2022,305922,596591000,0.000512783
North America,29/05/2022,304156,596591000,0.000509823
North America,30/05/2022,290116,596591000,0.00048629
North America,31/05/2022,289980,596591000,0.000486062
North America,1/06/2022,289388,596591000,0.000485069
North America,2/06/2022,288100,596591000,0.00048291
North America,3/06/2022,286882,596591000,0.000480869
North America,4/06/2022,266866,596591000,0.000447318
North America,5/06/2022,247890,596591000,0.000415511
North America,6/06/2022,239044,596591000,0.000400683
North America,7/06/2022,216992,596591000,0.00036372
North America,8/06/2022,198202,596591000,0.000332224
North America,9/06/2022,175552,596591000,0.000294259
North America,10/06/2022,151996,596591000,0.000254774
North America,11/06/2022,149204,596591000,0.000250094
North America,12/06/2022,145578,596591000,0.000244016
North America,13/06/2022,141958,596591000,0.000237949
North America,14/06/2022,139052,596591000,0.000233078
North America,15/06/2022,133446,596591000,0.000223681
North America,16/06/2022,131358,596591000,0.000220181
North America,17/06/2022,128886,596591000,0.000216037
North America,18/06/2022,125954,596591000,0.000211123
North America,19/06/2022,122684,596591000,0.000205642
North America,20/06/2022,119554,596591000,0.000200395
North America,21/06/2022,120076,596591000,0.00020127
North America,22/06/2022,124400,596591000,0.000208518
North America,23/06/2022,130520,596591000,0.000218776
North America,24/06/2022,138088,596591000,0.000231462
North America,25/06/2022,185740,596591000,0.000311336
North America,26/06/2022,225928,596591000,0.000378698
North America,27/06/2022,271074,596591000,0.000454372
North America,28/06/2022,313176,596591000,0.000524943
North America,29/06/2022,352354,596591000,0.000590612
North America,30/06/2022,392046,596591000,0.000657144
North America,1/07/2022,429644,596591000,0.000720165
North America,2/07/2022,420182,596591000,0.000704305
North America,3/07/2022,416722,596591000,0.000698505
North America,4/07/2022,398036,596591000,0.000667184
North America,5/07/2022,395714,596591000,0.000663292
North America,6/07/2022,394150,596591000,0.00066067
North America,7/07/2022,391666,596591000,0.000656507
North America,8/07/2022,391266,596591000,0.000655836
North America,9/07/2022,394882,596591000,0.000661897
North America,10/07/2022,397578,596591000,0.000666416
North America,11/07/2022,414428,596591000,0.00069466
North America,12/07/2022,415926,596591000,0.000697171
North America,13/07/2022,417210,596591000,0.000699323
North America,14/07/2022,419080,596591000,0.000702458
North America,15/07/2022,421604,596591000,0.000706689
North America,16/07/2022,422750,596591000,0.000708609
North America,17/07/2022,423568,596591000,0.000709981
North America,18/07/2022,426318,596591000,0.00071459
North America,19/07/2022,428036,596591000,0.00071747
North America,20/07/2022,426798,596591000,0.000715395
North America,21/07/2022,425160,596591000,0.000712649
North America,22/07/2022,422624,596591000,0.000708398
North America,23/07/2022,415996,596591000,0.000697288
North America,24/07/2022,409560,596591000,0.0006865
North America,25/07/2022,402302,596591000,0.000674335
North America,26/07/2022,394536,596591000,0.000661317
North America,27/07/2022,387538,596591000,0.000649587
North America,28/07/2022,381962,596591000,0.000640241
North America,29/07/2022,378040,596591000,0.000633667
North America,30/07/2022,381850,596591000,0.000640053
North America,31/07/2022,387166,596591000,0.000648964
North America,1/08/2022,391048,596591000,0.000655471
North America,2/08/2022,393526,596591000,0.000659624
